,Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market_Cap,Holiday,Weekend,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,season_1,season_2,season_3,season_4,N_tran,Diff,Block_Size,Mi_rev,Cost_tran
1450,2014-12-20,317.62,330.33,316.04,329.96,20856700.0,4496945577,0,1,0,0,0,0,0,1,0,1,0,0,0,91493.0,39457671307.1,0.37542816595,1152000.9,12.5911370269
1451,2014-12-19,311.18,318.53,306.77,317.84,23823100.0,4330801581,0,0,0,0,0,0,1,0,0,1,0,0,0,92052.0,39457671307.1,0.389864890806,989099.82,10.7450117325
1452,2014-12-18,319.79,323.71,304.23,311.4,39173000.0,4241890806,0,0,0,0,0,1,0,0,0,1,0,0,0,103161.0,39457671307.1,0.43002813325499994,1108773.0,10.7479861576
1453,2014-12-17,326.86,333.95,315.15,319.78,37567900.0,4355021350,0,0,0,0,1,0,0,0,0,1,0,0,0,93704.0,40007470271.3,0.417932315136,1014421.6,10.8258089302
1454,2014-12-16,345.67,345.86,327.06,327.06,30864900.0,4453202603,0,0,0,1,0,0,0,0,0,1,0,0,0,98790.0,40007470271.3,0.41467582014300003,1124341.47,11.381126328599999
1455,2014-12-15,351.36,351.82,344.93,345.35,17264200.0,4700905209,0,0,1,0,0,0,0,0,0,1,0,0,0,95727.0,40007470271.3,0.391093721577,1351903.85,14.1224926092
1456,2014-12-14,346.73,353.32,345.42,351.63,12415200.0,4785245608,0,1,0,0,0,0,0,0,1,1,0,0,0,73926.0,40007470271.3,0.331675312736,1169356.8,15.8179368558
1457,2014-12-13,352.38,352.38,346.59,347.38,11675900.0,4726102586,0,1,0,0,0,0,0,1,0,1,0,0,0,79512.0,40007470271.3,0.292489265228,1255861.35,15.7946140205
1458,2014-12-12,350.83,352.98,349.29,352.54,16989800.0,4795055945,0,0,0,0,0,0,1,0,0,1,0,0,0,80103.0,40007470271.3,0.305791969031,1264439.88,15.7851750871
1459,2014-12-11,344.34,361.36,338.76,350.51,32431300.0,4766084199,0,0,0,0,0,1,0,0,0,1,0,0,0,85829.0,40007470271.3,0.325324505773,1295135.7,15.0897214228
1460,2014-12-10,352.2,352.38,346.36,346.36,16427700.0,4708572401,0,0,0,0,1,0,0,0,0,1,0,0,0,90695.0,40007470271.3,0.298582292185,1443188.64,15.912549093099999
1461,2014-12-09,361.89,363.07,344.95,352.22,32915500.0,4786893958,0,0,0,1,0,0,0,0,0,1,0,0,0,89587.0,40007470271.3,0.35163683857,1222161.81,13.6421781062
1462,2014-12-08,374.96,376.03,361.89,361.91,18898700.0,4917302822,0,0,1,0,0,0,0,0,0,1,0,0,0,84498.0,40007470271.3,0.338237756093,1380691.62,16.3399325428
1463,2014-12-07,374.84,376.29,373.27,375.1,6491650.0,5094943517,0,1,0,0,0,0,0,0,1,1,0,0,0,77357.0,40007470271.3,0.349292239205,1149733.8,14.8626989154
1464,2014-12-06,376.76,378.45,370.95,374.79,7009320.0,5089542822,0,1,0,0,0,0,0,1,0,1,0,0,0,83633.0,40007470271.3,0.308828242072,1360045.8,16.262071192
1465,2014-12-05,369.44,379.19,365.76,376.85,15181800.0,5116358331,0,0,0,0,0,0,1,0,0,1,0,0,0,92900.0,40007470271.3,0.331026102702,1407286.74,15.1484040904
1466,2014-12-04,375.72,378.65,367.76,369.6,14529600.0,5016487250,0,0,0,0,0,1,0,0,0,1,0,0,0,100829.0,40007470271.3,0.35575692073700005,1380382.38,13.6903309564
1467,2014-12-03,381.72,383.03,374.35,375.01,13340100.0,5088491940,0,0,0,0,1,0,0,0,0,1,0,0,0,97296.0,40300030327.9,0.443649749125,1149123.5,11.8105934468
1468,2014-12-02,379.25,384.04,377.86,381.32,12364100.0,5172928823,0,0,0,1,0,0,0,0,0,1,0,0,0,100786.0,40300030327.9,0.377705889688,1361198.52,13.505829381099998
1469,2014-12-01,378.25,383.66,376.67,379.24,11763000.0,5143434464,0,0,1,0,0,0,0,0,0,1,0,0,0,95220.0,40300030327.9,0.389376266853,1369993.08,14.3876609956
1470,2014-11-30,375.51,382.53,373.31,378.05,9194440.0,5125958175,0,1,0,0,0,0,0,0,1,0,0,0,1,80934.0,40300030327.9,0.308829747714,1470379.56,18.1676373341
1471,2014-11-29,376.15,387.6,372.14,375.49,15375600.0,5089799280,0,1,0,0,0,0,0,1,0,0,0,0,1,81452.0,40300030327.9,0.288246584254,1428154.92,17.5336998478
1472,2014-11-28,369.37,382.84,358.45,376.45,22946500.0,5101280353,0,0,0,0,0,0,1,0,0,0,0,0,1,85987.0,40300030327.9,0.296186071827,1461602.32,16.9979452708
1473,2014-11-27,370.5,373.99,368.28,369.67,8748030.0,5008058116,1,0,0,0,0,1,0,0,0,0,0,0,1,82979.0,40300030327.9,0.344514424564,1224429.32,14.755893900899999
1474,2014-11-26,376.02,377.7,365.82,368.37,18601700.0,4989166443,0,0,0,0,1,0,0,0,0,0,0,0,1,90019.0,40300030327.9,0.34239492883199996,1332726.72,14.8049491774
1475,2014-11-25,376.89,394.7,374.78,375.35,25442200.0,5082390210,0,0,0,1,0,0,0,0,0,0,0,0,1,82813.0,40300030327.9,0.35840355604900004,1223868.36,14.778698513499998
1476,2014-11-24,366.95,387.21,366.67,376.9,30930100.0,5102174795,0,0,1,0,0,0,0,0,0,0,0,0,1,83797.0,40300030327.9,0.302699070592,1492608.0,17.8121889805
1477,2014-11-23,353.17,370.85,353.17,367.57,15151600.0,4974540006,0,1,0,0,0,0,0,0,1,0,0,0,1,75041.0,40300030327.9,0.306244647249,1283532.64,17.1044181181
1478,2014-11-22,351.6,364.84,350.88,352.92,15273000.0,4774989954,0,1,0,0,0,0,0,1,0,0,0,0,1,77832.0,40300030327.9,0.26018764399300004,1425167.8,18.3108207421
1479,2014-11-21,357.88,357.88,344.11,350.85,29850100.0,4745605133,0,0,0,0,0,0,1,0,0,0,0,0,1,86577.0,40300030327.9,0.371921185524,1111029.7,12.8328505261
1480,2014-11-20,380.31,382.02,356.78,357.84,25233200.0,4839043482,0,0,0,0,0,1,0,0,0,0,0,0,1,85497.0,40300030327.9,0.334815463881,1243162.9,14.540427149500001
1481,2014-11-19,373.9,386.48,373.9,380.55,18931800.0,5144903809,0,0,0,0,1,0,0,0,0,0,0,0,1,87321.0,40300030327.9,0.340057289513,1288459.26,14.755434088
1482,2014-11-18,387.79,392.4,371.12,375.2,32222500.0,5071157408,0,0,0,1,0,0,0,0,0,0,0,0,1,87524.0,39603666252.4,0.316114966075,1429601.33,16.3338207806
1483,2014-11-17,388.35,410.2,377.5,387.41,41518800.0,5234695637,0,0,1,0,0,0,0,0,0,0,0,0,1,85201.0,39603666252.4,0.328099300987,1443522.72,16.9425560733
1484,2014-11-16,374.73,390.8,374.6,387.88,11905600.0,5239694300,0,1,0,0,0,0,0,0,1,0,0,0,1,73338.0,39603666252.4,0.294328189718,1394951.4,19.0208541275
1485,2014-11-15,399.65,405.53,371.01,376.13,15727500.0,5079582132,0,1,0,0,0,0,0,1,0,0,0,0,1,74831.0,39603666252.4,0.265803852081,1403379.54,18.753986182200002
1486,2014-11-14,418.42,419.25,384.79,397.82,29589200.0,5371040273,0,0,0,0,0,0,1,0,0,0,0,0,1,88631.0,39603666252.4,0.341988935863,1452599.28,16.3892913315
1487,2014-11-13,427.27,457.09,401.12,420.73,58945000.0,5678828589,0,0,0,0,0,1,0,0,0,0,0,0,1,100117.0,39603666252.4,0.381909115674,1490042.4,14.8830108773
1488,2014-11-12,367.98,429.72,367.98,423.56,45783200.0,5715426244,0,0,0,0,1,0,0,0,0,0,0,0,1,87769.0,39603666252.4,0.36338425389,1457077.16,16.6012733425
1489,2014-11-11,365.86,371.31,363.73,367.7,15838900.0,4960242320,1,0,0,1,0,0,0,0,0,0,0,0,1,87338.0,39603666252.4,0.328229457774,1291511.52,14.787509675099999
1490,2014-11-10,362.27,374.82,357.56,366.92,30450100.0,4948658123,0,0,1,0,0,0,0,0,0,0,0,0,1,84819.0,39603666252.4,0.301365695422,1489196.94,17.5573508294
1491,2014-11-09,345.38,363.63,344.26,363.26,24205600.0,4897961165,0,1,0,0,0,0,0,0,1,0,0,0,1,72217.0,39603666252.4,0.322259868649,1243626.6,17.2206904192
1492,2014-11-08,342.15,347.03,342.15,345.49,8535470.0,4656988222,0,1,0,0,0,0,0,1,0,0,0,0,1,75950.0,39603666252.4,0.267680767255,1352580.24,17.808824753099998
1493,2014-11-07,349.82,352.73,341.78,342.42,16834200.0,4614264695,0,0,0,0,0,0,1,0,0,0,0,0,1,89542.0,39603666252.4,0.35158576568000005,1236927.64,13.8139380402
1494,2014-11-06,339.46,352.97,338.42,349.29,18797000.0,4705591219,0,0,0,0,0,1,0,0,0,0,0,0,1,90341.0,39603666252.4,0.330640371915,1265878.48,14.0122256783
1495,2014-11-05,330.68,343.37,330.68,339.49,19817200.0,4572205935,1,0,0,0,1,0,0,0,0,0,0,0,1,89249.0,39603666252.4,0.292590141296,1372405.87,15.377268877
1496,2014-11-04,327.16,331.77,325.08,330.49,15655500.0,4449934321,0,0,0,1,0,0,0,0,0,0,0,0,1,90386.0,35985640265.1,0.292562496371,1353011.52,14.9692598411
1497,2014-11-03,325.57,334.0,325.48,327.55,12948500.0,4409040617,0,0,1,0,0,0,0,0,0,0,0,0,1,84522.0,35985640265.1,0.300931789029,1266423.47,14.9833590071
1498,2014-11-02,326.08,329.05,320.63,325.89,8603620.0,4385292372,0,1,0,0,0,0,0,0,1,0,0,0,1,75827.0,35985640265.1,0.278758583999,1342197.92,17.700791538599997
1499,2014-11-01,338.65,340.53,321.05,325.75,16677200.0,4382113991,0,1,0,0,0,0,0,1,0,0,0,0,1,74548.0,35985640265.1,0.241113638878,1313816.07,17.6237601277
1500,2014-10-31,345.01,348.05,337.14,338.32,12545400.0,4549893052,0,0,0,0,0,0,1,0,0,0,0,0,1,88062.0,35985640265.1,0.25144776384899997,1606897.35,18.2473410779
1501,2014-10-30,335.71,350.91,335.07,345.3,30177900.0,4642194094,0,0,0,0,0,1,0,0,0,0,0,0,1,93338.0,35985640265.1,0.278903525689,1462243.0,15.6661059804
1502,2014-10-29,357.09,357.83,335.34,335.59,18192700.0,4510175245,0,0,0,0,1,0,0,0,0,0,0,0,1,90268.0,35985640265.1,0.32013826237799997,1241173.89,13.7498769221
1503,2014-10-28,353.21,359.98,352.68,357.62,7845880.0,4804812401,0,0,0,1,0,0,0,0,0,0,0,0,1,88600.0,35985640265.1,0.321274782817,1335639.22,15.074934763
1504,2014-10-27,354.78,358.63,349.81,352.99,13033000.0,4741410021,0,0,1,0,0,0,0,0,0,0,0,0,1,80135.0,35985640265.1,0.303380518152,1332240.5,16.6249516441
1505,2014-10-26,347.49,359.22,343.93,354.7,11272500.0,4763036253,0,1,0,0,0,0,0,0,1,0,0,0,1,70537.0,35985640265.1,0.291984521426,1158701.8,16.4268653331
1506,2014-10-25,358.61,359.86,342.88,347.27,18127500.0,4662139220,0,1,0,0,0,0,0,1,0,0,0,0,1,73440.0,35985640265.1,0.26620482771,1329619.79,18.1048446351
1507,2014-10-24,358.59,364.35,353.3,358.35,15585700.0,4809419914,0,0,0,0,0,0,1,0,0,0,0,0,1,81643.0,35985640265.1,0.26531825621399996,1465384.48,17.948684884200002
1508,2014-10-23,382.96,385.05,356.45,358.42,26456900.0,4808952572,0,0,0,0,0,1,0,0,0,0,0,0,1,79173.0,35985640265.1,0.30590095386599997,1305632.13,16.490876056199998
1509,2014-10-22,386.12,388.58,382.25,383.16,11641300.0,5139461096,0,0,0,0,1,0,0,0,0,0,0,0,1,79546.0,35002482026.1,0.256059970075,1650923.7,20.754327055999997
1510,2014-10-21,382.42,392.65,380.83,386.48,14188900.0,5182426851,0,0,0,1,0,0,0,0,0,0,0,0,1,81421.0,35002482026.1,0.319150468281,1359144.0,16.6927942423
1511,2014-10-20,389.23,390.08,378.25,382.85,16419000.0,5132276503,0,0,1,0,0,0,0,0,0,0,0,0,1,78443.0,35002482026.1,0.308277268341,1332696.9,16.989366801400003
1512,2014-10-19,391.25,393.94,386.46,389.55,5914570.0,5220783140,0,1,0,0,0,0,0,0,1,0,0,0,1,62664.0,35002482026.1,0.286972273642,1307006.4,20.857372654200002
1513,2014-10-18,383.98,395.16,378.97,391.44,11416800.0,5244892214,0,1,0,0,0,0,0,1,0,0,0,0,1,69474.0,35002482026.1,0.223212529922,1650684.48,23.7597443648
1514,2014-10-17,382.76,385.48,375.39,383.76,13600700.0,5140342471,0,0,0,0,0,0,1,0,0,0,0,0,1,71826.0,35002482026.1,0.288804367407,1286691.63,17.9140092724
1515,2014-10-16,394.52,398.81,373.07,382.56,26990000.0,5122903035,0,0,0,0,0,1,0,0,0,0,0,0,1,74010.0,35002482026.1,0.272892335256,1422111.24,19.215122821199998
1516,2014-10-15,400.95,402.23,388.77,394.77,25267100.0,5285043276,0,0,0,0,1,0,0,0,0,0,0,0,1,77131.0,35002482026.1,0.290120189693,1452678.0,18.8339059522
1517,2014-10-14,391.69,411.7,391.32,400.87,38491500.0,5365153884,0,0,0,1,0,0,0,0,0,0,0,0,1,81491.0,35002482026.1,0.330927004133,1446969.57,17.7561886589
1518,2014-10-13,377.92,397.23,368.9,390.41,35221400.0,5223924767,1,0,1,0,0,0,0,0,0,0,0,0,1,75304.0,35002482026.1,0.284518771701,1463662.02,19.4367101349
1519,2014-10-12,362.61,379.43,356.14,378.55,17552800.0,5063689090,0,1,0,0,0,0,0,0,1,0,0,0,1,63946.0,35002482026.1,0.267446169982,1353884.13,21.1723036625
1520,2014-10-11,361.36,367.19,355.95,362.3,13345200.0,4844961125,0,1,0,0,0,0,0,1,0,0,0,0,1,65724.0,35002482026.1,0.24115778516199998,1290564.15,19.636116943599998
1521,2014-10-10,364.69,375.07,352.96,361.56,43665700.0,4833830847,0,0,0,0,0,0,1,0,0,0,0,0,1,84811.0,35002482026.1,0.271894820831,1431572.36,16.8795599627
1522,2014-10-09,352.75,382.73,347.69,365.03,83641104.0,4878718500,0,0,0,0,0,1,0,0,0,0,0,0,1,78944.0,35002482026.1,0.286762580066,1350163.22,17.1027971727
1523,2014-10-08,336.12,354.36,327.19,352.94,54736300.0,4715887222,0,0,0,0,1,0,0,0,0,0,0,0,1,80324.0,34661425924.0,0.332106379152,1138502.88,14.173881778800002
1524,2014-10-07,330.58,339.25,320.48,336.19,49199900.0,4490819565,0,0,0,1,0,0,0,0,0,0,0,0,1,78745.0,34661425924.0,0.289655047537,1252691.6,15.9082049654
1525,2014-10-06,320.39,345.13,302.56,330.08,79011800.0,4408130777,0,0,1,0,0,0,0,0,0,0,0,0,1,75126.0,34661425924.0,0.266133546829,1328774.4,17.687277374
1526,2014-10-05,328.92,341.8,289.3,320.51,83308096.0,4279040870,0,1,0,0,0,0,0,0,1,0,0,0,1,66673.0,34661425924.0,0.227524784174,1310061.87,19.6490613892
1527,2014-10-04,359.89,364.49,325.89,328.87,47236500.0,4389218291,0,1,0,0,0,0,0,1,0,0,0,0,1,70430.0,34661425924.0,0.301910553779,1205568.0,17.1172511714
1528,2014-10-03,375.18,377.7,357.86,359.51,30901200.0,4796851775,0,0,0,0,0,0,1,0,0,0,0,0,1,72698.0,34661425924.0,0.278127440324,1286220.0,17.6926462901
1529,2014-10-02,383.99,385.5,372.95,375.07,21777700.0,5003085408,0,0,0,0,0,1,0,0,0,0,0,0,1,74630.0,34661425924.0,0.27674057676999997,1394779.35,18.6892583411
1530,2014-10-01,387.43,391.38,380.78,383.61,26229400.0,5115688242,1,0,0,0,1,0,0,0,0,0,0,0,1,78197.0,34661425924.0,0.301020734064,1401226.99,17.9191911454
1531,2014-09-30,376.09,390.98,373.44,386.94,34707300.0,5158621325,0,0,0,1,0,0,0,0,0,0,0,0,1,78590.0,34661425924.0,0.290167582662,1458738.04,18.5613696399
1532,2014-09-29,376.93,385.21,372.24,375.47,32497700.0,5004177243,0,0,1,0,0,0,0,0,0,0,0,0,1,73283.0,34661425924.0,0.291024802388,1321894.34,18.0382126823
1533,2014-09-28,399.47,401.02,374.33,377.18,23613300.0,5025729375,0,1,0,0,0,0,0,0,1,0,0,0,1,62200.0,34661425924.0,0.303990460128,1324680.0,21.2971061093
1534,2014-09-27,403.56,406.62,397.37,399.52,15029300.0,5322075836,0,1,0,0,0,0,0,1,0,0,0,0,1,66942.0,34661425924.0,0.294388376176,1286776.14,19.2222541902
1535,2014-09-26,411.43,414.94,400.01,404.42,21460800.0,5386071486,0,0,0,0,0,0,1,0,0,0,0,0,1,73278.0,34661425924.0,0.266941310554,1548445.08,21.1311045607
1536,2014-09-25,423.16,423.52,409.47,411.57,26814400.0,5479902023,0,0,0,0,0,1,0,0,0,0,0,0,1,77564.0,29829733124.0,0.28419079224800003,1668231.04,21.507800526
1537,2014-09-24,435.75,436.11,421.13,423.2,30627700.0,5632911451,0,0,0,0,1,0,0,0,0,0,0,0,1,81104.0,29829733124.0,0.283511384133,1765648.08,21.7701726179
1538,2014-09-23,402.09,441.56,396.2,435.79,45099500.0,5798754889,0,0,0,1,0,0,0,0,0,0,0,0,1,71140.0,29829733124.0,0.262880653735,1601478.0,22.511639021599997
1539,2014-09-22,399.1,406.92,397.13,402.15,24127600.0,5349637034,0,0,1,0,0,0,0,0,0,0,0,0,1,68526.0,29829733124.0,0.249242940526,1577856.3,23.025658874
1540,2014-09-21,408.08,412.43,393.18,398.82,26580100.0,5303651275,0,1,0,0,0,0,0,0,1,0,0,0,1,63151.0,29829733124.0,0.200344946725,1781219.2,28.205716457399998
1541,2014-09-20,394.67,423.3,389.88,408.9,36863600.0,5436072002,0,1,0,0,0,0,0,1,0,0,0,0,1,62315.0,29829733124.0,0.197116565153,1801037.04,28.9021429832
1542,2014-09-19,424.1,427.83,384.53,394.8,37919700.0,5246779621,0,0,0,0,0,0,1,0,0,0,0,0,1,71627.0,29829733124.0,0.23129208294,1619892.29,22.6156657406
1543,2014-09-18,456.86,456.86,413.1,424.44,34483200.0,5638918842,0,0,0,0,0,1,0,0,0,0,0,0,1,79754.0,29829733124.0,0.227428657944,1985517.03,24.895516588499998
1544,2014-09-17,465.86,468.17,452.42,457.33,21056800.0,6073910021,0,0,0,0,1,0,0,0,0,0,0,0,1,79784.0,29829733124.0,0.219028997674,2122176.0,26.599017346799997
1545,2014-09-16,474.86,475.64,465.13,466.06,16797300.0,6187570806,0,0,0,1,0,0,0,0,0,0,0,0,1,89326.0,29829733124.0,0.298186951135,1983852.0,22.209121644299998
1546,2014-09-15,477.77,478.62,474.02,475.37,15345200.0,6309195218,0,0,1,0,0,0,0,0,0,0,0,0,1,74142.0,29829733124.0,0.289065303029,1763838.3,23.7900016185
1547,2014-09-14,479.12,479.85,476.12,477.89,13105500.0,6340778582,0,1,0,0,0,0,0,0,1,0,0,0,1,66033.0,29829733124.0,0.22498873542300002,2025587.4,30.6753804916
1548,2014-09-13,477.79,482.12,475.1,479.0,15588000.0,6353614254,0,1,0,0,0,0,0,1,0,0,0,0,1,62609.0,27428630902.3,0.180944485853,2127699.24,33.9839198837
1549,2014-09-12,479.58,479.63,473.01,477.75,15437200.0,6334873398,0,0,0,0,0,0,1,0,0,0,0,0,1,66303.0,27428630902.3,0.218795030013,1898185.05,28.628946654
1550,2014-09-11,479.62,482.35,474.61,479.75,16852900.0,6359504769,0,0,0,0,0,1,0,0,0,0,0,0,1,67673.0,27428630902.3,0.21927281367899998,1904140.0,28.137366453400002
1551,2014-09-10,475.48,487.47,475.14,479.36,22787800.0,6352285708,0,0,0,0,1,0,0,0,0,0,0,0,1,76417.0,27428630902.3,0.34782513594000003,1898407.42,24.8427368256
1552,2014-09-09,474.88,477.38,467.78,475.26,21447800.0,6296101902,0,0,0,1,0,0,0,0,0,0,0,0,1,79868.0,27428630902.3,0.318603761268,1545448.24,19.3500305504
1553,2014-09-08,481.81,489.83,468.79,474.6,30238000.0,6285637995,0,0,1,0,0,0,0,0,0,0,0,0,1,71754.0,27428630902.3,0.254446846208,1828275.96,25.4797775734
1554,2014-09-07,485.13,488.07,482.28,482.28,8994050.0,6385589802,0,1,0,0,0,0,0,0,1,0,0,0,1,59519.0,27428630902.3,0.222935914993,1979673.78,33.2612070095
1555,2014-09-06,483.34,488.6,483.0,484.83,10601400.0,6417500778,1,1,0,0,0,0,0,1,0,0,0,0,1,67529.0,27428630902.3,0.217119177183,2025388.9,29.992875653400002
1556,2014-09-05,489.67,490.64,481.61,483.34,15302500.0,6395641762,0,0,0,0,0,0,1,0,0,0,0,0,1,67048.0,27428630902.3,0.242592632371,1814873.85,27.0682772044
1557,2014-09-04,477.68,493.93,477.09,489.66,26081400.0,6477467310,0,0,0,0,0,1,0,0,0,0,0,0,1,70940.0,27428630902.3,0.226359767114,2034396.0,28.677699464299998
1558,2014-09-03,476.87,481.71,476.21,477.59,13342200.0,6315859936,0,0,0,0,1,0,0,0,0,0,0,0,1,72036.0,27428630902.3,0.245162322086,1884421.36,26.159439169299997
1559,2014-09-02,474.48,482.99,472.32,477.43,23337900.0,6311703012,0,0,0,1,0,0,0,0,0,0,0,0,1,71539.0,27428630902.3,0.273700780802,1734368.9,24.2436838647
1560,2014-09-01,477.79,485.31,471.91,474.88,20432000.0,6276309535,1,0,1,0,0,0,0,0,0,0,0,0,1,66205.0,27428630902.3,0.240855369568,1814538.4,27.4078755381
1561,2014-08-31,502.9,504.88,474.81,477.76,44632300.0,6312801960,0,1,0,0,0,0,0,0,1,0,0,1,0,59751.0,23844670038.8,0.16906439463300002,2334454.32,39.0697113019
1562,2014-08-30,508.59,509.31,501.64,504.25,9424070.0,6660385523,0,1,0,0,0,0,0,1,0,0,0,1,0,63834.0,23844670038.8,0.193008822064,2171218.92,34.0135181878
1563,2014-08-29,508.42,511.7,503.82,508.52,17624800.0,6714458468,0,0,0,0,0,0,1,0,0,0,0,1,0,67664.0,23844670038.8,0.211477273918,2129878.4,31.4772759518
1564,2014-08-28,510.88,516.16,506.88,507.82,19862000.0,6703031046,0,0,0,0,0,1,0,0,0,0,0,1,0,69208.0,23844670038.8,0.21311603988699998,2310083.65,33.3788528783
1565,2014-08-27,512.19,520.71,510.92,511.15,22648500.0,6744868296,0,0,0,0,1,0,0,0,0,0,0,1,0,74318.0,23844670038.8,0.245152941402,2077894.24,27.9595016012
1566,2014-08-26,502.54,512.69,502.54,511.57,23235100.0,6748171027,0,0,0,1,0,0,0,0,0,0,0,1,0,73919.0,23844670038.8,0.24537485191599998,2134744.77,28.879513656799997
1567,2014-08-25,508.22,508.22,499.23,502.5,18356700.0,6626339378,1,0,1,0,0,0,0,0,0,0,0,1,0,66411.0,23844670038.8,0.273807127084,1694749.56,25.5191091837
1568,2014-08-24,498.29,512.89,497.35,508.29,19441700.0,6700963067,0,1,0,0,0,0,0,0,1,0,0,1,0,55023.0,23844670038.8,0.196922604631,2098161.0,38.132435527
1569,2014-08-23,513.39,514.3,492.11,498.08,25171900.0,6564528885,0,1,0,0,0,0,0,1,0,0,0,1,0,60189.0,23844670038.8,0.203796174116,1982263.92,32.9339899317
1570,2014-08-22,517.58,521.48,501.27,514.04,36563900.0,6772889206,0,0,0,0,0,0,1,0,0,0,0,1,0,68234.0,23844670038.8,0.230780708123,2091138.75,30.6465801507
1571,2014-08-21,510.45,531.9,510.45,517.24,49444200.0,6812929386,0,0,0,0,0,1,0,0,0,0,0,1,0,75470.0,23844670038.8,0.246199006126,2214059.58,29.336949516399997
1572,2014-08-20,485.07,518.28,467.51,511.98,46527600.0,6741573447,0,0,0,0,1,0,0,0,0,0,0,1,0,73098.0,23844670038.8,0.24504588525499998,2009922.6,27.496273495900002
1573,2014-08-19,461.48,485.71,455.54,485.24,38422400.0,6387510426,0,0,0,1,0,0,0,0,0,0,0,1,0,75458.0,19729645940.6,0.19388350699700002,2516475.0,33.3493466564
1574,2014-08-18,491.51,499.37,443.85,461.46,50783800.0,6072259848,0,0,1,0,0,0,0,0,0,0,0,1,0,67980.0,19729645940.6,0.20937787192200003,2053013.15,30.200252280100003
1575,2014-08-17,519.14,520.19,483.63,491.8,24300900.0,6468997661,0,1,0,0,0,0,0,0,1,0,0,1,0,59319.0,19729645940.6,0.209174005913,2047204.56,34.511784757
1576,2014-08-16,497.83,521.47,487.74,519.71,22832500.0,6833965310,0,1,0,0,0,0,0,1,0,0,0,1,0,75339.0,19729645940.6,0.302976485581,2183101.0,28.9770371255
1577,2014-08-15,511.14,518.18,487.93,497.01,25598300.0,6533519507,0,0,0,0,0,0,1,0,0,0,0,1,0,69698.0,19729645940.6,0.234533538116,2034983.6,29.1971591724
1578,2014-08-14,546.18,546.24,498.73,505.97,35803900.0,6649282620,0,0,0,0,0,1,0,0,0,0,0,1,0,81193.0,19729645940.6,0.26921119689899997,2223314.92,27.3830862266
1579,2014-08-13,570.38,573.03,532.67,546.66,25777500.0,7181459812,0,0,0,0,1,0,0,0,0,0,0,1,0,75011.0,19729645940.6,0.276210936771,2165901.18,28.874447481
1580,2014-08-12,576.51,576.95,566.59,569.64,13978200.0,7481336243,0,0,0,1,0,0,0,0,0,0,0,1,0,78844.0,19729645940.6,0.237252567354,2584002.98,32.7736160012
1581,2014-08-11,591.28,591.51,574.05,576.37,14764200.0,7567178700,0,0,1,0,0,0,0,0,0,0,0,1,0,70184.0,19729645940.6,0.225654009934,2640682.17,37.6251306566
1582,2014-08-10,589.17,594.46,587.94,591.06,7555310.0,7757394871,0,1,0,0,0,0,0,0,1,0,0,1,0,58486.0,19729645940.6,0.19045511703899998,2641031.16,45.156638511800004
1583,2014-08-09,592.47,592.47,587.63,589.37,7922070.0,7732619577,0,1,0,0,0,0,0,1,0,0,0,1,0,62960.0,19729645940.6,0.198908734184,2551035.74,40.5183567344
1584,2014-08-08,588.88,598.12,588.79,592.58,11072000.0,7771958458,0,0,0,0,0,0,1,0,0,0,0,1,0,69125.0,19729645940.6,0.23798192658000003,2378414.8,34.4074473779
1585,2014-08-07,584.65,591.1,584.05,588.87,11131400.0,7721014780,0,0,0,0,0,1,0,0,0,0,0,1,0,70732.0,18736441558.3,0.248574013923,2311376.64,32.6779483119
1586,2014-08-06,585.95,587.49,583.1,584.65,14497900.0,7663383046,0,0,0,0,1,0,0,0,0,0,0,1,0,78820.0,18736441558.3,0.28992382997,2231599.2,28.3126008627
1587,2014-08-05,589.01,589.86,584.1,585.44,10790800.0,7671275262,0,0,0,1,0,0,0,0,0,0,0,1,0,72928.0,18736441558.3,0.30737590067299997,1921655.52,26.350037297100002
1588,2014-08-04,586.23,591.95,583.74,588.78,9867570.0,7713117798,0,0,1,0,0,0,0,0,0,0,0,1,0,63052.0,18736441558.3,0.252263160988,2010486.9,31.886171731300003
1589,2014-08-03,588.89,589.15,581.65,586.67,9917990.0,7683520602,0,1,0,0,0,0,0,0,1,0,0,1,0,52550.0,18736441558.3,0.191536407722,2245920.32,42.738731113200004
1590,2014-08-02,594.9,594.91,586.16,589.33,8359080.0,7716181169,0,1,0,0,0,0,0,1,0,0,0,1,0,59888.0,18736441558.3,0.189559293217,2504792.06,41.8246069329
1591,2014-08-01,586.2,597.92,583.63,594.92,18215900.0,7786796032,0,0,0,0,0,0,1,0,0,0,0,1,0,69283.0,18736441558.3,0.24650897855099999,2308439.9,33.3189945585
1592,2014-07-31,567.37,586.23,564.51,586.23,22467900.0,7670841007,0,0,0,0,0,1,0,0,0,0,0,1,0,67721.0,18736441558.3,0.248131015084,2262546.0,33.4098137948
1593,2014-07-30,584.74,585.12,564.9,567.29,14898800.0,7420859009,0,0,0,0,1,0,0,0,0,0,0,1,0,64442.0,18736441558.3,0.209355392456,2514709.8,39.0228391422
1594,2014-07-29,585.55,588.39,581.7,584.72,11275400.0,7646390353,0,0,0,1,0,0,0,0,0,0,0,1,0,64697.0,18736441558.3,0.23803821026099997,2171902.5,33.5703742059
